,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Jains,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone
125,Maharashtra,unknown,94.0,522.0,0.0,428.0,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
126,Maharashtra,unknown,106.0,1.0,31.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
127,Maharashtra,unknown,106.0,1008.0,0.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
128,Maharashtra,unknown,121.0,0.0,0.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
129,Maharashtra,unknown,350.0,1567.0,35.0,0.0,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
130,Maharashtra,unknown,354.0,0.0,0.0,0.0,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
131,Maharashtra,unknown,275.0,0.0,0.0,0.0,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
132,Maharashtra,unknown,207.0,0.0,0.0,0.0,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
133,Maharashtra,unknown,169.0,0.0,0.0,-169.0,2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
134,Maharashtra,unknown,330.0,0.0,0.0,-330.0,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
135,Maharashtra,unknown,729.0,0.0,0.0,-729.0,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
136,Maharashtra,unknown,422.0,0.0,54.0,-476.0,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
137,Maharashtra,unknown,512.0,0.0,0.0,-512.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
138,Meghalaya,unknown,0.0,5.0,0.0,5.0,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
139,Meghalaya,unknown,0.0,5.0,0.0,5.0,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
140,Meghalaya,unknown,0.0,5.0,0.0,5.0,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
141,Meghalaya,unknown,0.0,5.0,1.0,4.0,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
142,Meghalaya,unknown,0.0,5.0,1.0,4.0,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
143,Meghalaya,unknown,0.0,5.0,1.0,4.0,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
144,Meghalaya,unknown,0.0,5.0,1.0,4.0,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
145,Meghalaya,unknown,0.0,5.0,1.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
146,Meghalaya,unknown,0.0,1.0,0.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
147,Meghalaya,unknown,0.0,1.0,0.0,0.0,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
148,Odisha,unknown,0.0,13.0,0.0,13.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
149,Rajasthan,unknown,26.0,0.0,0.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
150,Rajasthan,unknown,-2.0,0.0,0.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
151,Rajasthan,unknown,0.0,30.0,0.0,0.0,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
152,Tamil Nadu,unknown,0.0,0.0,11.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
153,Tamil Nadu,unknown,0.0,0.0,4.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
154,Telangana,unknown,0.0,78.0,0.0,78.0,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
155,Telangana,unknown,0.0,73.0,0.0,73.0,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
156,Telangana,unknown,0.0,73.0,0.0,73.0,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
157,Telangana,unknown,252.0,86.0,25.0,-191.0,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
158,Telangana,unknown,307.0,86.0,25.0,-246.0,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
159,Telangana,unknown,316.0,86.0,25.0,-255.0,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
160,Telangana,unknown,58.0,0.0,0.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
161,Telangana,unknown,93.0,7.0,0.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
162,Telangana,unknown,126.0,29.0,0.0,0.0,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
163,Telangana,unknown,148.0,29.0,0.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
164,Telangana,unknown,148.0,29.0,1.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
165,Telangana,unknown,194.0,29.0,1.0,0.0,2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
166,Telangana,unknown,234.0,29.0,1.0,0.0,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
167,Telangana,unknown,277.0,40.0,1.0,0.0,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
168,Telangana,unknown,297.0,40.0,1.0,0.0,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
169,Telangana,unknown,277.0,40.0,1.0,0.0,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
170,Telangana,unknown,277.0,40.0,1.0,-238.0,2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
171,Telangana,unknown,278.0,40.0,2.0,-240.0,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
172,Telangana,unknown,278.0,40.0,2.0,-240.0,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
173,Telangana,unknown,278.0,40.0,2.0,-240.0,2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
174,Telangana,unknown,278.0,40.0,2.0,-240.0,2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
175,Telangana,unknown,395.0,40.0,4.0,-359.0,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
176,Telangana,unknown,408.0,40.0,4.0,-372.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
177,Tripura,unknown,0.0,24.0,0.0,0.0,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
178,Uttar Pradesh,unknown,0.0,1.0,0.0,1.0,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
179,Uttar Pradesh,unknown,0.0,1.0,0.0,1.0,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
180,Uttar Pradesh,unknown,48.0,81.0,5.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
181,Uttar Pradesh,unknown,0.0,1.0,0.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
182,Uttar Pradesh,unknown,0.0,1.0,0.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
183,Uttar Pradesh,unknown,48.0,0.0,7.0,0.0,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
184,Uttar Pradesh,unknown,1.0,0.0,0.0,0.0,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
185,Uttar Pradesh,unknown,112.0,-4.0,0.0,-116.0,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
186,Uttar Pradesh,unknown,154.0,0.0,0.0,-154.0,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
187,Uttar Pradesh,unknown,2.0,0.0,0.0,-2.0,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
188,Uttarakhand,unknown,3.0,3.0,0.0,0.0,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
189,Uttarakhand,unknown,11.0,0.0,0.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
190,Uttarakhand,unknown,11.0,0.0,0.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
191,Uttarakhand,unknown,3.0,0.0,0.0,0.0,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
192,Uttarakhand,unknown,1.0,0.0,1.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
193,Uttarakhand,unknown,1.0,0.0,1.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
194,Uttarakhand,unknown,1.0,0.0,1.0,0.0,2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
195,Uttarakhand,unknown,1.0,0.0,1.0,0.0,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
196,Uttarakhand,unknown,1.0,0.0,0.0,-1.0,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
197,Uttarakhand,unknown,1.0,0.0,0.0,-1.0,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
198,Uttarakhand,unknown,0.0,1.0,0.0,1.0,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
199,Uttarakhand,unknown,0.0,1.0,0.0,1.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
200,West Bengal,unknown,0.0,365.0,0.0,365.0,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
201,West Bengal,unknown,0.0,35.0,0.0,35.0,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
202,West Bengal,unknown,0.0,68.0,0.0,68.0,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
203,West Bengal,unknown,103.0,126.0,18.0,5.0,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
204,West Bengal,unknown,103.0,183.0,18.0,62.0,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
205,West Bengal,unknown,105.0,223.0,20.0,98.0,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
206,West Bengal,unknown,105.0,261.0,20.0,136.0,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
207,West Bengal,unknown,109.0,309.0,22.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
208,West Bengal,unknown,119.0,337.0,22.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
209,West Bengal,unknown,124.0,370.0,33.0,0.0,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
210,West Bengal,unknown,139.0,407.0,33.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
211,West Bengal,unknown,139.0,407.0,48.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
212,West Bengal,unknown,151.0,534.0,50.0,0.0,2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
213,West Bengal,unknown,0.0,1.0,0.0,0.0,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
214,West Bengal,unknown,0.0,1.0,0.0,1.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
215,Andaman and Nicobar Islands,nicobars,0.0,0.0,0.0,0.0,2020-05-13,25332.0,84.0,212.0,346.0,3151.0,120.0,190.0,685.0,0.0,134.0,70.0,1895.0,0.0,3644.0,14001.0,78.0,57.0,230.0,1991.0,193.0,1300.0,7898.0,1841.0,20.0,36842.0,1,0,0
216,Andaman and Nicobar Islands,nicobars,0.0,0.0,0.0,0.0,2020-05-14,25332.0,84.0,212.0,346.0,3151.0,120.0,190.0,685.0,0.0,134.0,70.0,1895.0,0.0,3644.0,14001.0,78.0,57.0,230.0,1991.0,193.0,1300.0,7898.0,1841.0,20.0,36842.0,1,0,0
217,Andhra Pradesh,anantapur,2.0,36.0,3.0,31.0,2020-04-21,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
218,Andhra Pradesh,anantapur,2.0,36.0,3.0,31.0,2020-04-22,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
219,Andhra Pradesh,anantapur,7.0,42.0,3.0,32.0,2020-04-23,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
220,Andhra Pradesh,anantapur,11.0,46.0,4.0,31.0,2020-04-24,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
221,Andhra Pradesh,anantapur,13.0,51.0,4.0,34.0,2020-04-25,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
222,Andhra Pradesh,anantapur,14.0,53.0,4.0,35.0,2020-04-26,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
223,Andhra Pradesh,anantapur,14.0,53.0,4.0,35.0,2020-04-27,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
224,Andhra Pradesh,anantapur,14.0,54.0,4.0,36.0,2020-04-28,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
225,Andhra Pradesh,anantapur,17.0,58.0,4.0,37.0,2020-04-29,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
226,Andhra Pradesh,anantapur,20.0,61.0,4.0,37.0,2020-04-30,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
227,Andhra Pradesh,anantapur,22.0,67.0,4.0,41.0,2020-05-01,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
228,Andhra Pradesh,anantapur,24.0,71.0,4.0,43.0,2020-05-02,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
229,Andhra Pradesh,anantapur,24.0,78.0,4.0,50.0,2020-05-03,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
230,Andhra Pradesh,anantapur,24.0,78.0,4.0,50.0,2020-05-04,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
231,Andhra Pradesh,anantapur,24.0,80.0,4.0,52.0,2020-05-05,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
232,Andhra Pradesh,anantapur,34.0,80.0,4.0,42.0,2020-05-06,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
233,Andhra Pradesh,anantapur,39.0,83.0,4.0,40.0,2020-05-07,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
234,Andhra Pradesh,anantapur,42.0,99.0,4.0,53.0,2020-05-08,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
235,Andhra Pradesh,anantapur,44.0,102.0,4.0,54.0,2020-05-09,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
236,Andhra Pradesh,anantapur,45.0,107.0,4.0,58.0,2020-05-10,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
237,Andhra Pradesh,anantapur,45.0,115.0,4.0,66.0,2020-05-11,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
238,Andhra Pradesh,anantapur,48.0,115.0,4.0,63.0,2020-05-12,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
239,Andhra Pradesh,anantapur,49.0,118.0,4.0,65.0,2020-05-13,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
240,Andhra Pradesh,anantapur,52.0,118.0,4.0,62.0,2020-05-14,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0,4081148.0,0,1,0
241,Andhra Pradesh,chittoor,4.0,53.0,0.0,49.0,2020-04-21,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
242,Andhra Pradesh,chittoor,4.0,59.0,0.0,55.0,2020-04-22,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
243,Andhra Pradesh,chittoor,11.0,73.0,0.0,62.0,2020-04-23,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
244,Andhra Pradesh,chittoor,11.0,73.0,0.0,62.0,2020-04-24,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
245,Andhra Pradesh,chittoor,11.0,73.0,0.0,62.0,2020-04-25,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
246,Andhra Pradesh,chittoor,13.0,73.0,0.0,60.0,2020-04-26,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
247,Andhra Pradesh,chittoor,16.0,73.0,0.0,57.0,2020-04-27,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
248,Andhra Pradesh,chittoor,16.0,74.0,0.0,58.0,2020-04-28,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
249,Andhra Pradesh,chittoor,16.0,77.0,0.0,61.0,2020-04-29,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
250,Andhra Pradesh,chittoor,16.0,80.0,0.0,64.0,2020-04-30,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
251,Andhra Pradesh,chittoor,22.0,80.0,0.0,58.0,2020-05-01,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
252,Andhra Pradesh,chittoor,24.0,80.0,0.0,56.0,2020-05-02,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
253,Andhra Pradesh,chittoor,37.0,81.0,0.0,44.0,2020-05-03,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
254,Andhra Pradesh,chittoor,45.0,82.0,0.0,37.0,2020-05-04,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
255,Andhra Pradesh,chittoor,48.0,82.0,0.0,34.0,2020-05-05,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
256,Andhra Pradesh,chittoor,68.0,82.0,0.0,14.0,2020-05-06,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
257,Andhra Pradesh,chittoor,68.0,82.0,0.0,14.0,2020-05-07,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
258,Andhra Pradesh,chittoor,74.0,85.0,0.0,11.0,2020-05-08,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
259,Andhra Pradesh,chittoor,74.0,96.0,0.0,22.0,2020-05-09,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
260,Andhra Pradesh,chittoor,74.0,112.0,0.0,38.0,2020-05-10,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1
